1079156847	20230107	202301	2023	2023.0192	AUS	SYDNEY	AUS								CVL	TRAVELLER						CVL			1	036	036	03	1	4.0	10	1	10	-1.04347826086956	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20230107194500	https://australianaviation.com.au/2023/01/brisbane-airport-declares-victory-over-christmas-surge/
1079156848	20230107	202301	2023	2023.0192	AUS	SYDNEY	AUS								GBR	BRITISH	GBR								0	036	036	03	1	4.0	8	1	8	-2.01342281879195	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230107194500	https://australianaviation.com.au/2023/01/bomb-threat-leads-to-jetstar-japan-emergency-landing/
1079156849	20230107	202301	2023	2023.0192	AUS	AUSTRALIA	AUS								GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-2.01342281879195	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Singapore	SN	SN		1.366667	103.8	SN	20230107194500	https://australianaviation.com.au/2023/01/bomb-threat-leads-to-jetstar-japan-emergency-landing/
1079156850	20230107	202301	2023	2023.0192	AUS	AUSTRALIA	AUS								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-2.01342281879195	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20230107194500	https://australianaviation.com.au/2023/01/bomb-threat-leads-to-jetstar-japan-emergency-landing/
1079156851	20230107	202301	2023	2023.0192	AUS	SYDNEY	AUS								GBR	LONDON	GBR								0	042	042	04	1	1.9	8	1	8	-2.01342281879195	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20230107194500	https://australianaviation.com.au/2023/01/bomb-threat-leads-to-jetstar-japan-emergency-landing/
1079156852	20230107	202301	2023	2023.0192	AZE	AZERBAIJAN	AZE																		1	120	120	12	3	-4.0	5	1	5	-2.01342281879195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	0								4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20230107194500	https://australianaviation.com.au/2023/01/bomb-threat-leads-to-jetstar-japan-emergency-landing/
1079156853	20230107	202301	2023	2023.0192	BGD	DHAKA	BGD								BGDGOV	BANGLADESH	BGD					GOV			1	040	040	04	1	1.0	4	1	2	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156854	20230107	202301	2023	2023.0192	BGD	DHAKA	BGD								BGDGOV	BANGLADESH	BGD					GOV			1	046	046	04	1	7.0	4	1	2	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156855	20230107	202301	2023	2023.0192	BGD	DHAKA	BGD								BGDGOV	BANGLADESH	BGD					GOV			1	051	051	05	1	3.4	4	1	2	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156856	20230107	202301	2023	2023.0192	BGD	DHAKA	BGD								GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	8	1	8	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156857	20230107	202301	2023	2023.0192	BGD	DHAKA	BGD								GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	8	1	8	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156858	20230107	202301	2023	2023.0192	BGD	DHAKA	BGD								GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	8	1	8	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156859	20230107	202301	2023	2023.0192	BGD	DHAKA	BGD								GOVEDU	CHANCELLOR						GOV	EDU		1	084	084	08	2	7.0	4	1	4	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156860	20230107	202301	2023	2023.0192	BGD	BANGLADESH	BGD								HIN	HINDU				HIN					1	010	010	01	1	0.0	10	1	10	-8.89830508474573	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.dailyexcelsior.com/154-dead-39-raped-from-a-minority-community-in-one-year-in-bdesh/
1079156861	20230107	202301	2023	2023.0192	BGD	BANGLADESH	BGD								HIN	HINDU				HIN					1	064	064	06	2	7.0	4	1	4	-8.89830508474573	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.dailyexcelsior.com/154-dead-39-raped-from-a-minority-community-in-one-year-in-bdesh/
1079156862	20230107	202301	2023	2023.0192	BGD	BANGLADESH	BGD								HIN	HINDU				HIN					1	064	064	06	2	7.0	6	1	6	-8.89830508474573	4	Tripura, Rangpur, Bangladesh	BG	BG87	70290	25.2622	88.9927	10822247	4	Tripura, Rangpur, Bangladesh	BG	BG87	70290	25.2622	88.9927	10822247	4	Tripura, Rangpur, Bangladesh	BG	BG87	70290	25.2622	88.9927	10822247	20230107194500	https://www.dailyexcelsior.com/154-dead-39-raped-from-a-minority-community-in-one-year-in-bdesh/
1079156863	20230107	202301	2023	2023.0192	BGD	BANGLADESH	BGD								PTY	POLITICIAN									1	010	010	01	1	0.0	2	1	2	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156864	20230107	202301	2023	2023.0192	BGD	BANGLADESH	BGD								PTY	POLITICIAN									1	125	125	12	3	-5.0	2	1	2	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156865	20230107	202301	2023	2023.0192	BGDEDU	DHAKA	BGD					EDU			GOVEDU	CHANCELLOR						GOV	EDU		1	084	084	08	2	7.0	3	1	3	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156866	20230107	202301	2023	2023.0192	BGDGOV	BANGLADESH	BGD					GOV			BGD	DHAKA	BGD								1	040	040	04	1	1.0	4	1	2	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156867	20230107	202301	2023	2023.0192	BGDGOV	BANGLADESH	BGD					GOV			BGD	DHAKA	BGD								1	046	046	04	1	7.0	4	1	2	-2.42424242424242	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230107194500	https://www.bssnews.net/news/103906
1079156868	20230107	202301	2023	2023.0192	BHR	BAHRAIN	BHR																		0	042	042	04	1	1.9	1	1	1	-0.62370062370063	4	Gulf Of Aqaba, Jordan (general), Jordan	JO	JO00	25309	29.2745	34.8403	-970404	0								4	Gulf Of Aqaba, Jordan (general), Jordan	JO	JO00	25309	29.2745	34.8403	-970404	20230107194500	https://news.usni.org/2022/08/30/video-navy-blocks-iranian-attempt-to-steal-u-s-surface-drone-in-persian-gulf
1079156869	20230107	202301	2023	2023.0192	BLR	BELARUS	BLR																		0	043	043	04	1	2.8	3	1	3	-2.50965250965251	1	Belarus	BO	BO		53	28	BO	0								1	Belarus	BO	BO		53	28	BO	20230107194500	https://menafn.com/1105395989/Belarus-Has-No-Future-As-Independent-Country-Kyiv-Defense-Commander
1079156870	20230107	202301	2023	2023.0192	BUS	COMPANY						BUS													1	020	020	02	1	3.0	10	1	10	2.20994475138121	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230107194500	https://www.dailypost.co.uk/news/nostalgia/mcdonalds-first-uk-restaurant-nightmare-22601065
1079156871	20230107	202301	2023	2023.0192	BUS	COMPANY						BUS													1	046	046	04	1	7.0	6	1	6	2.9126213592233	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20230107194500	https://411mania.com/wrestling/backstage-notes-from-last-nights-wwe-smackdown-vince-mcmahon-not-in-attendance/
1079156872	20230107	202301	2023	2023.0192	BUS	BUSINESS						BUS													1	050	050	05	1	3.5	10	1	10	0.95693779904307	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230107194500	https://www.stokesentinel.co.uk/news/stoke-on-trent-news/businesses-back-scheme-transform-once-7953949
1079156873	20230107	202301	2023	2023.0192	BUS	COMPANY						BUS													1	057	057	05	1	8.0	10	1	10	1.91570881226054	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20230107194500	https://www.bignewsnetwork.com/news/273330463/auto-company-stellantis-signs-agreement-to-build-archer-air-taxis
1079156874	20230107	202301	2023	2023.0192	BUS	COMPANY						BUS													1	110	110	11	3	-2.0	10	1	10	2.20994475138121	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230107194500	https://www.dailypost.co.uk/news/nostalgia/mcdonalds-first-uk-restaurant-nightmare-22601065
1079156875	20230107	202301	2023	2023.0192	BUS	SHOP OWNER						BUS													0	112	112	11	3	-2.0	5	1	5	-2.20472440944882	4	Llandudno, Conwy, United Kingdom	UK	UKX8	40182	53.3333	-3.83333	-2601512	0								4	Llandudno, Conwy, United Kingdom	UK	UKX8	40182	53.3333	-3.83333	-2601512	20230107194500	https://www.dailypost.co.uk/news/north-wales-news/prime-drink-being-resold-online-25916962
1079156876	20230107	202301	2023	2023.0192	BUS	TRADER						BUS			CHL	CHILE	CHL								1	040	040	04	1	1.0	2	1	2	-2.15686274509804	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20230107194500	http://www.msn.com/en-us/foodanddrink/foodnews/are-trader-joe-s-takis-dupes-worth-buying-before-they-re-gone/ar-AA164YJp
1079156877	20230107	202301	2023	2023.0192	BUS	TRADER						BUS			CHLBUS	CHILE	CHL					BUS			1	040	040	04	1	1.0	2	1	2	-2.15686274509804	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20230107194500	http://www.msn.com/en-us/foodanddrink/foodnews/are-trader-joe-s-takis-dupes-worth-buying-before-they-re-gone/ar-AA164YJp
1079156878	20230107	202301	2023	2023.0192	BUS	BANK						BUS			IND	UTTAR PRADESH	IND								1	033	033	03	1	5.2	6	1	6	2.60736196319018	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20230107194500	https://www.bignewsnetwork.com/news/273330454/gis-23-scheduled-banks-ready-to-provide-loans-to-industries-to-be-set-up-in-uttar-pradesh
1079156879	20230107	202301	2023	2023.0192	BUS	BUSINESS						BUS			IND	BHARAT	IND								1	051	051	05	1	3.4	1	1	1	5.84070796460177	4	Gobardhan, Uttar Pradesh, India	IN	IN36	17925	27.5	77.4667	-2096674	4	Gobardhan, Uttar Pradesh, India	IN	IN36	17925	27.5	77.4667	-2096674	4	Gobardhan, Uttar Pradesh, India	IN	IN36	17925	27.5	77.4667	-2096674	20230107194500	https://www.bignewsnetwork.com/news/273330460/ncert-organises-kala-utsav-2022-in-bhubaneswar
1079156880	20230107	202301	2023	2023.0192	BUS	TRADER						BUS			LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	6	1	6	-2.15686274509804	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20230107194500	http://www.msn.com/en-us/foodanddrink/foodnews/are-trader-joe-s-takis-dupes-worth-buying-before-they-re-gone/ar-AA164YJp
1079156881	20230107	202301	2023	2023.0192	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	2.9126213592233	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20230107194500	https://411mania.com/wrestling/backstage-notes-from-last-nights-wwe-smackdown-vince-mcmahon-not-in-attendance/
1079156882	20230107	202301	2023	2023.0192	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	2.9126213592233	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20230107194500	https://411mania.com/wrestling/backstage-notes-from-last-nights-wwe-smackdown-vince-mcmahon-not-in-attendance/
1079156883	20230107	202301	2023	2023.0192	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-4.02455661664393	3	Santa Cruz River, Arizona, United States	US	USAZ	AZ021	32.6978	-111.551	34066	3	Santa Cruz River, Arizona, United States	US	USAZ		32.6978	-111.551	34066	3	Santa Cruz River, Arizona, United States	US	USAZ		32.6978	-111.551	34066	20230107194500	https://tucson.com/news/local/subscriber/shooting-reveals-unexpected-threat-to-urban-bobcats-in-tucson/article_decbc5b6-8d57-11ed-b419-df6814cf8500.html
1079156884	20230107	202301	2023	2023.0192	BUS	EMPLOYER						BUS			ZAFBUS	CAPE TOWN	ZAF					BUS			1	043	043	04	1	2.8	2	1	2	6.97674418604651	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20230107194500	https://it-online.co.za/2023/01/06/junior-front-end-developer-western-cape-saon_careerjunctionza_state/
1079156885	20230107	202301	2023	2023.0192	CAN	CANADA	CAN																		1	071	071	07	2	7.4	2	1	2	4.3956043956044	4	Gabriola Island, British Columbia, Canada	CA	CA02	12556	49.1667	-123.75	-565044	0								4	Gabriola Island, British Columbia, Canada	CA	CA02	12556	49.1667	-123.75	-565044	20230107194500	https://www.allkpop.com/article/2023/01/lee-hyori-reveals-why-she-wants-to-stay-in-the-limelight
1079156886	20230107	202301	2023	2023.0192	CAN	CANADA	CAN								GOV	KING						GOV			1	046	046	04	1	7.0	4	1	2	1.5625	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230107194500	https://leaderpost.com:443/news/national/prime-minister-justin-trudeau-talks-climate-change-with-king-charles/wcm/eb7444c8-59ac-4d3a-9ed5-f087e0a03ee9
1079156887	20230107	202301	2023	2023.0192	CAN	CANADA	CAN								IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			1	050	050	05	1	3.5	8	1	8	5.65610859728507	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20230107194500	https://www.dailyexcelsior.com/india-looking-at-multilateral-agreements-that-are-fair-equitable-for-all-sides-goyal/
1079156888	20230107	202301	2023	2023.0192	CAN	CANADA	CAN								IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			1	050	050	05	1	3.5	2	1	2	5.65610859728507	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230107194500	https://www.dailyexcelsior.com/india-looking-at-multilateral-agreements-that-are-fair-equitable-for-all-sides-goyal/
1079156889	20230107	202301	2023	2023.0192	CAN	CANADA	CAN								JAM	JAMAICA	JAM								0	042	042	04	1	1.9	2	1	2	1.5625	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230107194500	https://leaderpost.com:443/news/national/prime-minister-justin-trudeau-talks-climate-change-with-king-charles/wcm/eb7444c8-59ac-4d3a-9ed5-f087e0a03ee9
1079156890	20230107	202301	2023	2023.0192	CAN	CANADA	CAN								JAM	JAMAICA	JAM								0	042	042	04	1	1.9	2	1	2	1.5625	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	1	Jamaica	JM	JM		18.25	-77.5	JM	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20230107194500	https://leaderpost.com:443/news/national/prime-minister-justin-trudeau-talks-climate-change-with-king-charles/wcm/eb7444c8-59ac-4d3a-9ed5-f087e0a03ee9
1079156891	20230107	202301	2023	2023.0192	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	036	036	03	1	4.0	2	1	2	1.5625	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20230107194500	https://leaderpost.com:443/news/national/prime-minister-justin-trudeau-talks-climate-change-with-king-charles/wcm/eb7444c8-59ac-4d3a-9ed5-f087e0a03ee9
1079156892	20230107	202301	2023	2023.0192	CHE	SWITZERLAND	CHE																		0	114	114	11	3	-2.0	10	1	10	-3.8630377524144	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20230107194500	https://www.rferl.org/a/32213639.html
1079156893	20230107	202301	2023	2023.0192	CHE	ZURICH	CHE																		1	141	141	14	3	-6.5	2	1	2	-4.12087912087912	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	0								4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	20230107194500	https://menafn.com/1105396208/Thousands-March-In-Zurich-In-Support-Of-Iranian-Protests
1079156894	20230107	202301	2023	2023.0192	CHE	SWISS	CHE								IRN	IRANIAN	IRN								0	111	111	11	3	-2.0	1	1	1	-4.12087912087912	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20230107194500	https://menafn.com/1105396208/Thousands-March-In-Zurich-In-Support-Of-Iranian-Protests
1079156895	20230107	202301	2023	2023.0192	CHE	SWISS	CHE								IRN	IRANIAN	IRN								0	111	111	11	3	-2.0	1	1	1	-4.12087912087912	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	20230107194500	https://menafn.com/1105396208/Thousands-March-In-Zurich-In-Support-Of-Iranian-Protests
1079156896	20230107	202301	2023	2023.0192	CHE	SWITZERLAND	CHE								IRN	TEHERAN	IRN								1	113	113	11	3	-2.0	8	1	8	-4.12087912087912	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20230107194500	https://menafn.com/1105396208/Thousands-March-In-Zurich-In-Support-Of-Iranian-Protests
1079156897	20230107	202301	2023	2023.0192	CHE	SWITZERLAND	CHE								IRN	IRAN	IRN								1	113	113	11	3	-2.0	2	1	2	-4.12087912087912	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	20230107194500	https://menafn.com/1105396208/Thousands-March-In-Zurich-In-Support-Of-Iranian-Protests
1079156898	20230107	202301	2023	2023.0192	CHE	ZURICH	CHE								IRN	IRAN	IRN								1	141	141	14	3	-6.5	8	1	8	-4.12087912087912	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	4	Teheran, Iran (general), Iran	IR	IR00	41130	35.705	51.4216	-3087341	20230107194500	https://menafn.com/1105396208/Thousands-March-In-Zurich-In-Support-Of-Iranian-Protests
1079156899	20230107	202301	2023	2023.0192	CHL	CHILE	CHL								BUS	TRADER						BUS			1	040	040	04	1	1.0	2	1	2	-2.15686274509804	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20230107194500	http://www.msn.com/en-us/foodanddrink/foodnews/are-trader-joe-s-takis-dupes-worth-buying-before-they-re-gone/ar-AA164YJp
1079156900	20230107	202301	2023	2023.0192	CHLBUS	CHILE	CHL					BUS			BUS	TRADER						BUS			1	040	040	04	1	1.0	2	1	2	-2.15686274509804	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20230107194500	http://www.msn.com/en-us/foodanddrink/foodnews/are-trader-joe-s-takis-dupes-worth-buying-before-they-re-gone/ar-AA164YJp
1079156901	20230107	202301	2023	2023.0192	CHN	CHINA	CHN																		0	013	013	01	1	0.4	1	1	1	3.09278350515463	1	Samoa	WS	WS		-13.803096	-172.178309	WS	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230107194500	http://www.china.org.cn/china/Off_the_Wire/2023-01/08/content_85046049.htm
1079156902	20230107	202301	2023	2023.0192	CHN	CHINA	CHN																		1	043	043	04	1	2.8	4	1	4	3.49075975359343	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20230107194500	https://napavalleyregister.com/news/local/making-plans-check-out-the-napa-valley-register-community-calendar/article_19ce9346-8d5d-11ed-96a3-53273b0733ef.html
1079156903	20230107	202301	2023	2023.0192	CHN	CHINESE	CHN																		1	173	173	17	4	-5.0	4	2	4	-6.19718309859155	1	China	CH	CH		35	105	CH	0								4	Ujjain, Madhya Pradesh, India	IN	IN35	17754	23.1833	75.7667	-2113707	20230107194500	https://www.cambodiantimes.com/news/273330459/madhya-pradesh-police-launches-crackdown-against-chinese-manjha-sellers-in-ujjain
1079156904	20230107	202301	2023	2023.0192	CHN	CHINA	CHN								AFR	AFRICA	AFR								1	010	010	01	1	0.0	5	1	5	0.33557046979865	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230107194500	https://en.antaranews.com/news/268785/ready-to-support-red-cooking-oil-pilot-project-soes-ministry
1079156905	20230107	202301	2023	2023.0192	CHN	CHINA	CHN								BUS	TRADER						BUS			1	173	173	17	4	-5.0	6	2	6	-6.19718309859155	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20230107194500	https://www.cambodiantimes.com/news/273330459/madhya-pradesh-police-launches-crackdown-against-chinese-manjha-sellers-in-ujjain
