1078516459	20230103	202301	2023	2023.0082	AUTGOV	AUSTRIAN	AUT					GOV													0	130	130	13	3	-4.4	6	1	6	-7.75	4	Steinplatte, Niederörreich, Austria	AU	AU03	5611	48.7333	15.5833	-1992418	0								4	Steinplatte, Niederörreich, Austria	AU	AU03	5611	48.7333	15.5833	-1992418	20230103044500	https://voiceofvienna.org/?p=3759
1078516460	20230103	202301	2023	2023.0082	BDI	BURUNDI	BDI								COD	THE DRC	COD								0	172	172	17	4	-5.0	10	1	10	-0.30643513789581	4	Gitega, Gitega, Burundi	BY	BY13	40616	-3.4264	29.9308	6034925	4	Gitega, Gitega, Burundi	BY	BY13	40616	-3.4264	29.9308	6034925	4	Gitega, Gitega, Burundi	BY	BY13	40616	-3.4264	29.9308	6034925	20230103044500	https://www.businessdailyafrica.com/bd/economy/tanzania-takes-on-kenya-with-sh271bn-sgr-link-to-drc--4073636
1078516461	20230103	202301	2023	2023.0082	BDIGOV	BURUNDI	BDI					GOV			CODGOV	DEMOCRATIC REPUBLIC OF THE CONGO	COD					GOV			0	051	051	05	1	3.4	2	1	2	2.87474332648871	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	1	Burundi	BY	BY		-3.5	30	BY	20230103044500	https://eturbonews.com/the-democratic-republic-of-the-congo-joins-east-african-community/
1078516462	20230103	202301	2023	2023.0082	BDIGOV	BURUNDI	BDI					GOV			GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	2	1	2	2.87474332648871	1	Burundi	BY	BY		-3.5	30	BY	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20230103044500	https://eturbonews.com/the-democratic-republic-of-the-congo-joins-east-african-community/
1078516463	20230103	202301	2023	2023.0082	BDIGOV	BURUNDI	BDI					GOV			GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	6	1	6	2.87474332648871	1	Burundi	BY	BY		-3.5	30	BY	1	Burundi	BY	BY		-3.5	30	BY	1	Burundi	BY	BY		-3.5	30	BY	20230103044500	https://eturbonews.com/the-democratic-republic-of-the-congo-joins-east-african-community/
1078516464	20230103	202301	2023	2023.0082	BEL	BELGIUM	BEL																		0	190	190	19	4	-10.0	2	1	2	-5.98669623059867	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20230103044500	https://voiceofvienna.org/?p=3766
1078516465	20230103	202301	2023	2023.0082	BEN	BENIN	BEN								BUS	COMPANY						BUS			1	040	040	04	1	1.0	5	1	5	-3.68763557483731	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20230103044500	https://www.vanguardngr.com/2023/01/delta-community-bedc-at-daggers-drawn-over-blackout/
1078516466	20230103	202301	2023	2023.0082	BEN	BENIN	BEN								REL	CLERIC									1	020	020	02	1	3.0	4	1	4	0.401606425702811	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20230103044500	https://guardian.ng/news/obaseki-urges-clerics-to-pray-for-development-in-edo-state/
1078516467	20230103	202301	2023	2023.0082	BGD	DHAKA	BGD								GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	2	1	2	-4.05405405405405	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230103044500	https://www.jagonews24.com/en/politics/news/65983
1078516468	20230103	202301	2023	2023.0082	BGD	DHAKA	BGD								GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	2	1	2	-4.05405405405405	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230103044500	https://www.jagonews24.com/en/politics/news/65983
1078516469	20230103	202301	2023	2023.0082	BGD	KISHOREGANJ	BGD								LEG	MEMBER OF PARLIAMENT						LEG			1	043	043	04	1	2.8	6	1	6	-4.05405405405405	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230103044500	https://www.jagonews24.com/en/politics/news/65983
1078516470	20230103	202301	2023	2023.0082	BGD	DHAKA	BGD								MOS	ISLAM				MOS					1	190	190	19	4	-10.0	6	1	6	-4.05405405405405	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230103044500	https://www.jagonews24.com/en/politics/news/65983
1078516471	20230103	202301	2023	2023.0082	BRA	BRAZIL	BRA								USA	NEW YORK	USA								0	010	010	01	1	0.0	2	1	2	-5.97014925373134	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20230103044500	https://www.advocate.com/crime/2023/1/02/george-santos-face-reopened-fraud-case-brazil
1078516472	20230103	202301	2023	2023.0082	BRA	BRAZIL	BRA								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-5.97014925373134	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20230103044500	https://www.advocate.com/crime/2023/1/02/george-santos-face-reopened-fraud-case-brazil
1078516473	20230103	202301	2023	2023.0082	BRN	BRUNEI	BRN								RUS	RUSSIA	RUS								1	173	173	17	4	-5.0	2	1	2	-0.82304526748971	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230103044500	https://english.vov.vn/en/politics/russian-expert-appreciative-of-vietnamese-stance-on-east-sea-issue-post994278.vov
1078516474	20230103	202301	2023	2023.0082	BUS	AIRLINE						BUS													0	014	014	01	1	0.0	10	1	10	-4.3859649122807	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230103044500	https://www.wogx.com/news/flights-to-florida-delayed-due-to-air-traffic-computer-issue-faa-says
1078516475	20230103	202301	2023	2023.0082	BUS	BUSINESS						BUS													1	045	045	04	1	5.0	10	1	10	2.38095238095238	0								0								0								20230103044500	https://www.santafenewmexican.com/news/business/will-high-desert-healthcare-massage-close-or-sell-by-march-17/article_a989360a-8635-11ed-9360-f3b34cd10f6f.html
1078516476	20230103	202301	2023	2023.0082	BUS	INVESTOR						BUS													1	070	070	07	2	7.0	5	1	5	1.62790697674419	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20230103044500	https://www.dealstreetasia.com/stories/data-vantage-sirionlabs-qoala-323513
1078516477	20230103	202301	2023	2023.0082	BUS	COMPANY						BUS			BEN	BENIN	BEN								1	040	040	04	1	1.0	5	1	5	-3.68763557483731	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20230103044500	https://www.vanguardngr.com/2023/01/delta-community-bedc-at-daggers-drawn-over-blackout/
1078516478	20230103	202301	2023	2023.0082	BUS	BUSINESS						BUS			CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	5	1	5	-3.68763557483731	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20230103044500	https://www.vanguardngr.com/2023/01/delta-community-bedc-at-daggers-drawn-over-blackout/
1078516479	20230103	202301	2023	2023.0082	BUS	TRADER						BUS			CVL	RESIDENTS						CVL			1	112	112	11	3	-2.0	10	1	10	-3.68763557483731	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20230103044500	https://www.vanguardngr.com/2023/01/delta-community-bedc-at-daggers-drawn-over-blackout/
1078516480	20230103	202301	2023	2023.0082	BUS	COMPANY						BUS			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	10	1	10	-3.53982300884956	0								0								0								20230103044500	https://www.business-standard.com/article/companies/suhail-sameer-to-step-down-as-bharatpe-s-ceo-by-january-end-report-123010300138_1.html
1078516481	20230103	202301	2023	2023.0082	BUS	EMPLOYER						BUS			JUD	COUNSEL						JUD			0	046	046	04	1	7.0	5	1	5	-4.09252669039146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20230103044500	https://fkks.com/news/was-70000-salary-reduction-a-constructive-termination-or-did-employee-resig
1078516482	20230103	202301	2023	2023.0082	BUS	EMPLOYER						BUS			JUD	COUNSEL						JUD			0	046	046	04	1	7.0	5	1	5	-4.09252669039146	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230103044500	https://fkks.com/news/was-70000-salary-reduction-a-constructive-termination-or-did-employee-resig
1078516483	20230103	202301	2023	2023.0082	BUS	INDUSTRY						BUS			MYS	MALAYSIA	MYS								1	020	020	02	1	3.0	10	1	10	3.02457466918715	4	Tanjung Pelepas, Johor, Malaysia	MY	MY01	18585	1.358	103.547	-2405484	4	Tanjung Pelepas, Johor, Malaysia	MY	MY01	18585	1.358	103.547	-2405484	4	Tanjung Pelepas, Johor, Malaysia	MY	MY01	18585	1.358	103.547	-2405484	20230103044500	https://www.thestar.com.my/opinion/letters/2023/01/03/charting-the-future-of-malaysias-maritime-industry
1078516484	20230103	202301	2023	2023.0082	BUS	INDUSTRY						BUS			MYS	MALAYSIA	MYS								1	050	050	05	1	3.5	10	1	10	3.02457466918715	4	Tanjung Pelepas, Johor, Malaysia	MY	MY01	18585	1.358	103.547	-2405484	4	Tanjung Pelepas, Johor, Malaysia	MY	MY01	18585	1.358	103.547	-2405484	4	Tanjung Pelepas, Johor, Malaysia	MY	MY01	18585	1.358	103.547	-2405484	20230103044500	https://www.thestar.com.my/opinion/letters/2023/01/03/charting-the-future-of-malaysias-maritime-industry
1078516485	20230103	202301	2023	2023.0082	CAF	CENTRAL AFRICAN	CAF								GOV	PUBLIC SECTOR						GOV			0	036	036	03	1	4.0	10	1	10	2.87474332648871	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20230103044500	https://eturbonews.com/the-democratic-republic-of-the-congo-joins-east-african-community/
1078516486	20230103	202301	2023	2023.0082	CAN	CANADA	CAN																		1	012	012	01	1	-0.4	4	1	4	1.98473282442748	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20230103044500	https://www.manitobacooperator.ca/news-opinion/news/water-retention-projects-can-pay-off/
1078516487	20230103	202301	2023	2023.0082	CHN	CHINA	CHN																		1	120	120	12	3	-4.0	10	1	10	-4.61049284578696	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20230103044500	https://www.tbsnews.net/coronavirus-chronicle/countries-mandate-covid-tests-china-travellers-eu-discuss-562042
1078516488	20230103	202301	2023	2023.0082	CHN	CHINA	CHN								MNCCHN	BANK OF CHINA	CHN					MNC			0	061	061	06	2	6.4	2	1	2	-0.30643513789581	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230103044500	https://www.businessdailyafrica.com/bd/economy/tanzania-takes-on-kenya-with-sh271bn-sgr-link-to-drc--4073636
1078516489	20230103	202301	2023	2023.0082	CHN	CHINESE	CHN								MNCCHN	BANK OF CHINA	CHN					MNC			0	061	061	06	2	6.4	8	1	8	-0.30643513789581	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230103044500	https://www.businessdailyafrica.com/bd/economy/tanzania-takes-on-kenya-with-sh271bn-sgr-link-to-drc--4073636
1078516490	20230103	202301	2023	2023.0082	CHN	CHINA	CHN								RUS	MOSCOW	RUS								1	173	173	17	4	-5.0	5	1	5	-0.82304526748971	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230103044500	https://english.vov.vn/en/politics/russian-expert-appreciative-of-vietnamese-stance-on-east-sea-issue-post994278.vov
1078516491	20230103	202301	2023	2023.0082	CHN	CHINA	CHN								TZA	TANZANIA	TZA								1	060	060	06	2	6.0	10	1	10	-0.30643513789581	1	China	CH	CH		35	105	CH	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20230103044500	https://www.businessdailyafrica.com/bd/economy/tanzania-takes-on-kenya-with-sh271bn-sgr-link-to-drc--4073636
1078516492	20230103	202301	2023	2023.0082	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-0.56710775047259	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	20230103044500	https://www.ibtimes.com/new-space-race-nasa-chief-airs-china-concerns-3652824
1078516493	20230103	202301	2023	2023.0082	CHN	CHINA	CHN								USAGOV	WASHINGTON	USA					GOV			0	010	010	01	1	0.0	2	1	2	-0.56710775047259	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230103044500	https://www.ibtimes.com/new-space-race-nasa-chief-airs-china-concerns-3652824
1078516494	20230103	202301	2023	2023.0082	CHN	CHINA	CHN								USAGOV	UNITED STATES	USA					GOV			0	010	010	01	1	0.0	1	1	1	-0.56710775047259	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230103044500	https://www.ibtimes.com/new-space-race-nasa-chief-airs-china-concerns-3652824
1078516495	20230103	202301	2023	2023.0082	CHN	CHINA	CHN								USAGOV	NASA	USA					GOV			1	040	040	04	1	1.0	10	1	10	-0.56710775047259	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230103044500	https://www.ibtimes.com/new-space-race-nasa-chief-airs-china-concerns-3652824
1078516496	20230103	202301	2023	2023.0082	CHNGOV	CHINA	CHN					GOV													0	020	020	02	1	3.0	2	1	2	-1.37614678899083	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20230103044500	https://timesofindia.indiatimes.com/city/ludhiana/70-frontline-50-healthcare-workers-give-booster-dose-a-miss/articleshow/96697124.cms
1078516497	20230103	202301	2023	2023.0082	CHNGOV	CHINESE	CHN					GOV			CHN	CHINA	CHN								0	010	010	01	1	0.0	6	1	6	-0.56710775047259	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230103044500	https://www.ibtimes.com/new-space-race-nasa-chief-airs-china-concerns-3652824
1078516498	20230103	202301	2023	2023.0082	CHRCTH	BENEDICT XVI				CHR	CTH				ITAGOV	GIORGIA MELONI	ITA					GOV			1	042	042	04	1	1.9	10	1	10	-3.46456692913386	4	Ravensburg, Baden-Wüberg, Germany	GM	GM01	16535	47.7833	9.61667	-1847131	4	Ravensburg, Baden-Wüberg, Germany	GM	GM01	16535	47.7833	9.61667	-1847131	4	Ravensburg, Baden-Wüberg, Germany	GM	GM01	16535	47.7833	9.61667	-1847131	20230103044500	https://radyonatin.com/story.php/46099
1078516499	20230103	202301	2023	2023.0082	COL	COLOMBIA	COL																		1	0356	035	03	1	7.0	2	1	2	-4.25963488843813	4	Sierra Nevada, La Guajira, Colombia	CO	CO17	13963	11.55	-72.8667	-597239	0								4	Sierra Nevada, La Guajira, Colombia	CO	CO17	13963	11.55	-72.8667	-597239	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516500	20230103	202301	2023	2023.0082	COL	COLOMBIA	COL																		0	110	110	11	3	-2.0	4	1	4	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516501	20230103	202301	2023	2023.0082	COL	BOGOTA	COL								COLGOV	COLOMBIA	COL					GOV			1	0356	035	03	1	7.0	2	1	2	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516502	20230103	202301	2023	2023.0082	COL	COLOMBIA	COL								COLUAF	COLOMBIA	COL					UAF			0	050	050	05	1	3.5	2	1	2	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516503	20230103	202301	2023	2023.0082	COL	BOGOTA	COL								GOV	PRESIDENT						GOV			1	0356	035	03	1	7.0	5	1	5	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516504	20230103	202301	2023	2023.0082	COL	BOGOTA	COL								UAF	ARMED GROUP						UAF			1	0356	035	03	1	7.0	3	1	3	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516505	20230103	202301	2023	2023.0082	COLREB	FARC	COL					REB			GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	10	1	10	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516506	20230103	202301	2023	2023.0082	COLREB	FARC	COL					REB			GOV	GOVERNMENT						GOV			0	164	164	16	4	-7.0	10	1	10	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516507	20230103	202301	2023	2023.0082	COLUAF	COLOMBIAN	COL					UAF													0	050	050	05	1	3.5	6	1	6	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516508	20230103	202301	2023	2023.0082	COLUAF	COLOMBIA	COL					UAF			COL	COLOMBIA	COL								0	050	050	05	1	3.5	2	1	2	-4.25963488843813	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20230103044500	https://www.thenews.com.pk/print/1026190-colombia-strikes-ceasefire-deal-with-main-armed-groups
1078516509	20230103	202301	2023	2023.0082	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-7.48829953198128	3	Washington Heights, Illinois, United States	US	USIL	IL031	41.7064	-87.6562	1802404	0								3	Washington Heights, Illinois, United States	US	USIL		41.7064	-87.6562	1802404	20230103044500	https://chicago.suntimes.com/crime/2023/1/1/23534671/washington-park-shooting-prairie-avenue-57th-street-teen-driver-killed-3-wounded
1078516510	20230103	202301	2023	2023.0082	COP	POLICE						COP													1	111	111	11	3	-2.0	10	1	10	-3.20855614973262	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20230103044500	https://news.yahoo.com/police-investigate-possible-road-rage-040600684.html
1078516511	20230103	202301	2023	2023.0082	COP	POLICE						COP													0	112	112	11	3	-2.0	10	1	10	-13.7055837563452	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	0								4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20230103044500	https://timesofindia.indiatimes.com/city/ludhiana/tibba-firing-case-duo-arrested-with-pistol/articleshow/96697130.cms
1078516512	20230103	202301	2023	2023.0082	COP	POLICE						COP													0	173	173	17	4	-5.0	10	1	10	-7.48829953198128	3	Washington Heights, Illinois, United States	US	USIL	IL031	41.7064	-87.6562	1802404	0								3	Washington Heights, Illinois, United States	US	USIL		41.7064	-87.6562	1802404	20230103044500	https://chicago.suntimes.com/crime/2023/1/1/23534671/washington-park-shooting-prairie-avenue-57th-street-teen-driver-killed-3-wounded
1078516513	20230103	202301	2023	2023.0082	COP	POLICE						COP													1	193	193	19	4	-10.0	10	1	10	-7.48829953198128	3	Washington Heights, Illinois, United States	US	USIL	IL031	41.7064	-87.6562	1802404	0								3	Washington Heights, Illinois, United States	US	USIL		41.7064	-87.6562	1802404	20230103044500	https://chicago.suntimes.com/crime/2023/1/1/23534671/washington-park-shooting-prairie-avenue-57th-street-teen-driver-killed-3-wounded
1078516514	20230103	202301	2023	2023.0082	COP	POLICE						COP													1	193	193	19	4	-10.0	10	1	10	-7.69230769230769	3	Warner Robins, Georgia, United States	US	USGA	GA153	32.621	-83.5999	333366	0								3	Warner Robins, Georgia, United States	US	USGA		32.621	-83.5999	333366	20230103044500	https://www.41nbc.com/person-shot-in-warner-robins-street-fight/
1078516515	20230103	202301	2023	2023.0082	COP	POLICE						COP			ELI	ACTOR						ELI			0	042	042	04	1	1.9	4	1	4	-2.18579234972678	3	Washoe County, Nevada, United States	US	USNV	NV031	40.7502	-119.626	858608	3	Washoe County, Nevada, United States	US	USNV		40.7502	-119.626	858608	3	Washoe County, Nevada, United States	US	USNV		40.7502	-119.626	858608	20230103044500	http://www.msn.com/en-us/news/crime/jeremy-renner-s-family-releases-first-statement-since-actor-s-accident-he-remains-in-icu/ar-AA15UfbY
1078516516	20230103	202301	2023	2023.0082	COP	POLICE						COP			ELI	ACTOR						ELI			0	042	042	04	1	1.9	6	1	6	-2.18579234972678	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20230103044500	http://www.msn.com/en-us/news/crime/jeremy-renner-s-family-releases-first-statement-since-actor-s-accident-he-remains-in-icu/ar-AA15UfbY
1078516517	20230103	202301	2023	2023.0082	COP	DEPUTY						COP			MIL	MAJOR GENERAL						MIL			0	043	043	04	1	2.8	1	1	1	1.3550135501355	4	My Thuan, Phú, Vietnam, Republic Of	VM	VM61	32509	12.9667	109.25	-3726264	4	My Thuan, Phú, Vietnam, Republic Of	VM	VM61	32509	12.9667	109.25	-3726264	4	Thanh Binh, Bì Thu?n, Vietnam, Republic Of	VM	VM47	32244	10.8333	108	-3729941	20230103044500	https://tuoitrenews.vn/news/society/20230103/boy-falling-into-hollow-concrete-pile-in-southern-vietnam-yet-to-be-saved-after-nearly-3-days/70748.html
1078516518	20230103	202301	2023	2023.0082	COP	DEPUTY						COP			MIL	MAJOR GENERAL						MIL			0	043	043	04	1	2.8	1	1	1	1.3550135501355	4	Thanh Binh, Bì Thu?n, Vietnam, Republic Of	VM	VM47	32244	10.8333	108	-3729941	4	Thanh Binh, Bì Thu?n, Vietnam, Republic Of	VM	VM47	32244	10.8333	108	-3729941	4	Thanh Binh, Bì Thu?n, Vietnam, Republic Of	VM	VM47	32244	10.8333	108	-3729941	20230103044500	https://tuoitrenews.vn/news/society/20230103/boy-falling-into-hollow-concrete-pile-in-southern-vietnam-yet-to-be-saved-after-nearly-3-days/70748.html
1078516519	20230103	202301	2023	2023.0082	COP	POLICE						COP			USACOP	UNITED STATES	USA					COP			1	193	193	19	4	-10.0	1	1	1	-6.71232876712329	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Duquesne, Pennsylvania, United States	US	USPA	PA003	40.3815	-79.8598	1213961	3	Duquesne, Pennsylvania, United States	US	USPA	PA003	40.3815	-79.8598	1213961	20230103044500	https://www.ganderbeacon.ca/brackenridge-shooting-kills-police-chief-injures-another-officer-the-suspect-was-shot-and-killed/
