1081889503	20221227	202212	2022	2022.9781	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	2	1	2	-6.08695652173913	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20230126021500	https://www.abc10.com/article/news/nation-world/judge-orders-release-of-footage-of-pelosi-attack/507-0aca2fd4-c871-48f1-bf7a-337773e276c7
1081889504	20230119	202301	2023	2023.0521	JUD	JUDGE						JUD													0	100	100	10	3	-5.0	7	1	7	-1.88034188034188	3	Effingham County, Illinois, United States	US	USIL	IL049	39.05	-88.5834	424226	0								3	Effingham County, Illinois, United States	US	USIL		39.05	-88.5834	424226	20230126021500	https://www.nwitimes.com/news/state-and-regional/govt-and-politics/lawsuits-pour-in-over-illinois-semiautomatic-weapons-ban-whats-next/article_59476a3c-8e4d-54d6-bbd9-b7fd63df3470.html
1081889505	20230119	202301	2023	2023.0521	JUD	JUDGE						JUD													0	100	100	10	3	-5.0	2	1	2	-1.88034188034188	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20230126021500	https://www.nwitimes.com/news/state-and-regional/govt-and-politics/lawsuits-pour-in-over-illinois-semiautomatic-weapons-ban-whats-next/article_59476a3c-8e4d-54d6-bbd9-b7fd63df3470.html
1081889506	20230119	202301	2023	2023.0521	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	2	1	2	-0.43290043290043	3	State Of Tennessee, Tennessee, United States	US	USTN	TN149	35.7503	-86.2503	1325873	0								3	State Of Tennessee, Tennessee, United States	US	USTN		35.7503	-86.2503	1325873	20230126021500	https://www.newschannel5.com/news/tennessees-new-health-commissioner-responds-to-questions-about-hiv-funding
1081889507	20230119	202301	2023	2023.0521	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	2	1	2	-0.43290043290043	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20230126021500	https://www.newschannel5.com/news/tennessees-new-health-commissioner-responds-to-questions-about-hiv-funding
1081889508	20230125	202301	2023	2023.0685	NGA	NIGERIA	NGA								USA	UNITED STATES	USA								1	016	016	01	1	-2.0	5	1	5	-6.58436213991769	1	Nigeria	NI	NI		10	8	NI	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230126021500	https://thenationonlineng.net/u-s-slams-visa-ban-on-enemies-of-democracy/
1081889509	20230126	202301	2023	2023.0712											ARG	BUENOS AIRES	ARG								1	040	040	04	1	1.0	2	1	2	4.375	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230126021500	http://en.people.cn/n3/2023/0126/c90000-10199617.html
1081889510	20230126	202301	2023	2023.0712											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	1.49700598802395	0								4	Dongcheng, Taidong Xian, Taiwan	TW	TW24	13277	22.8348	121.082	-2628379	4	Dongcheng, Taidong Xian, Taiwan	TW	TW24	13277	22.8348	121.082	-2628379	20230126021500	https://www.bonappetit.com/story/what-is-taiwanese-soy-paste
1081889511	20230126	202301	2023	2023.0712											BUS	COMPANY						BUS			0	030	030	03	1	4.0	3	1	3	0.75853350189634	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230126021500	https://www.afr.com/technology/a-tech-giant-paid-big-salaries-now-it-s-paying-the-price-20230126-p5cfks
1081889512	20230126	202301	2023	2023.0712											BUS	COMPANY						BUS			0	030	030	03	1	4.0	2	1	2	0.75853350189634	0								1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20230126021500	https://www.afr.com/technology/a-tech-giant-paid-big-salaries-now-it-s-paying-the-price-20230126-p5cfks
1081889513	20230126	202301	2023	2023.0712											BUS	COMPANY						BUS			1	043	043	04	1	2.8	5	1	5	-0.14684287812041	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20230126021500	https://investorintel.com/critical-minerals-rare-earths/the-saskatchewan-rare-earths-industry-has-the-prime-ministers-attention/
1081889514	20230126	202301	2023	2023.0712											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	5	1	5	0.896860986547087	0								4	Mundra, Madhya Pradesh, India	IN	IN35	17744	23.9833	78.4833	-2105080	4	Mundra, Madhya Pradesh, India	IN	IN35	17744	23.9833	78.4833	-2105080	20230126021500	https://economictimes.indiatimes.com/epaper/delhicapital/2023/jan/26/et-front/adani-raises-5985-crore-from-anchor-investors-ahead-of-fpo/articleshow/97331994.cms
1081889515	20230126	202301	2023	2023.0712											BUS	COMPANY						BUS			0	061	061	06	2	6.4	3	1	3	0.75853350189634	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230126021500	https://www.afr.com/technology/a-tech-giant-paid-big-salaries-now-it-s-paying-the-price-20230126-p5cfks
1081889516	20230126	202301	2023	2023.0712											BUS	COMPANY						BUS			0	061	061	06	2	6.4	2	1	2	0.75853350189634	0								1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20230126021500	https://www.afr.com/technology/a-tech-giant-paid-big-salaries-now-it-s-paying-the-price-20230126-p5cfks
1081889517	20230126	202301	2023	2023.0712											BUS	INDUSTRY						BUS			1	173	173	17	4	-5.0	2	1	2	4.01069518716577	0								3	Winter Park, Florida, United States	US	USFL		28.6	-81.3392	293428	3	Winter Park, Florida, United States	US	USFL		28.6	-81.3392	293428	20230126021500	http://www.orlandosentinel.com/news/obituaries/os-ne-harvey-massey-obituary-20230125-myyim2lngvbi5n7mlqt4zfqmsa-story.html
1081889518	20230126	202301	2023	2023.0712											BUS	INDUSTRY						BUS			1	173	173	17	4	-5.0	8	1	8	4.01069518716577	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20230126021500	http://www.orlandosentinel.com/news/obituaries/os-ne-harvey-massey-obituary-20230125-myyim2lngvbi5n7mlqt4zfqmsa-story.html
1081889519	20230126	202301	2023	2023.0712											CAN	CANADA	CAN								1	036	036	03	1	4.0	18	1	10	6.52173913043478	0								4	Fort Macleod, Alberta, Canada	CA	CA01	12522	49.7333	-113.4	-564817	4	Fort Macleod, Alberta, Canada	CA	CA01	12522	49.7333	-113.4	-564817	20230126021500	https://www.fortmacleodgazette.com/2023/fort-macleod-library-hosts-family-literacy-day-event/
1081889520	20230126	202301	2023	2023.0712											CAN	CANADA	CAN								1	036	036	03	1	4.0	30	1	10	3.78787878787879	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230126021500	https://markets.buffalonews.com/buffnews/article/abnewswire-2023-1-26-canada-visa-online-for-chile-and-belgian-citizens
1081889521	20230126	202301	2023	2023.0712											CANGOV	CANADIAN	CAN					GOV			1	043	043	04	1	2.8	6	1	6	-0.14684287812041	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20230126021500	https://investorintel.com/critical-minerals-rare-earths/the-saskatchewan-rare-earths-industry-has-the-prime-ministers-attention/
1081889522	20230126	202301	2023	2023.0712											COP	DEPUTY						COP			0	040	040	04	1	1.0	3	1	3	-5.28350515463918	0								3	Rapid Creek, South Dakota, United States	US	USSD		43.903	-102.633	1267033	3	Rapid Creek, South Dakota, United States	US	USSD		43.903	-102.633	1267033	20230126021500	https://rapidcityjournal.com/news/no-verdict-yet-in-triple-murder-trial-after-closing-arguments-wrapped-wednesday/article_57507d17-cead-55e1-871b-61388d0acec8.html
1081889523	20230126	202301	2023	2023.0712											COP	SECURITY FORCE						COP			0	051	051	05	1	3.4	10	1	10	-7.15883668903803	0								4	Algeciras, AndalucíSP, Spain	SP	SP51	25777	36.1333	-5.45051	-370160	4	Algeciras, AndalucíSP, Spain	SP	SP51	25777	36.1333	-5.45051	-370160	20230126021500	https://www.walesonline.co.uk/news/world-news/one-dead-machete-attacks-two-26074611
1081889524	20230126	202301	2023	2023.0712											COP	POLICE						COP			0	051	051	05	1	3.4	6	1	6	-0.55066079295154	0								3	Seattle University, Washington, United States	US	USWA		47.6112	-122.318	1510738	3	Seattle University, Washington, United States	US	USWA		47.6112	-122.318	1510738	20230126021500	https://www.thecentersquare.com/washington/republican-lawmakers-pressure-sen-dhingra-on-police-pursuit-reform-bill/article_76ff02a0-9d05-11ed-aa2d-ab844e5ada31.html
1081889525	20230126	202301	2023	2023.0712											COP	POLICE						COP			0	051	051	05	1	3.4	4	1	4	-0.55066079295154	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20230126021500	https://www.thecentersquare.com/washington/republican-lawmakers-pressure-sen-dhingra-on-police-pursuit-reform-bill/article_76ff02a0-9d05-11ed-aa2d-ab844e5ada31.html
1081889526	20230126	202301	2023	2023.0712											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-13.1652661064426	0								3	Bergen County, New Jersey, United States	US	USNJ		40.9334	-74.0496	882271	3	Bergen County, New Jersey, United States	US	USNJ		40.9334	-74.0496	882271	20230126021500	https://dailyvoice.com/new-jersey/ocean/news/nj-bail-reform-violent-repeat-offender-threatens-to-kill-children-exposes-himself-police-say/855061/
1081889527	20230126	202301	2023	2023.0712											COP	POLICE						COP			1	180	180	18	4	-9.0	10	1	10	-13.1652661064426	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20230126021500	https://dailyvoice.com/new-jersey/ocean/news/nj-bail-reform-violent-repeat-offender-threatens-to-kill-children-exposes-himself-police-say/855061/
1081889528	20230126	202301	2023	2023.0712											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	5	1	5	4.01069518716577	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20230126021500	http://www.orlandosentinel.com/news/obituaries/os-ne-harvey-massey-obituary-20230125-myyim2lngvbi5n7mlqt4zfqmsa-story.html
1081889529	20230126	202301	2023	2023.0712											CVL	COMMUNITY						CVL			0	071	071	07	2	7.4	10	1	10	5.01138952164009	0								0								0								20230126021500	https://www.latimes.com/socal/daily-pilot/news/story/2023-01-25/laguna-beach-receives-donation-for-pride-lifeguard-tower-at-west-street-beach
1081889530	20230126	202301	2023	2023.0712											CVLMED	COMMUNITY						CVL	MED		0	051	051	05	1	3.4	10	1	10	3.65785030951041	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20230126021500	https://www.comminit.com/global/content/director-division-freedom-expression-media-development-and-media-and-information-literac
1081889531	20230126	202301	2023	2023.0712											DOMCVL	DOMINICAN	DOM					CVL			1	046	046	04	1	7.0	10	1	10	2.05761316872428	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230126021500	https://www.catholicworldreport.com/2023/01/25/ukrainian-interfaith-groups-efforts-a-concrete-testimony-of-peace-pope-francis-says/
1081889532	20230126	202301	2023	2023.0712											EDU	STUDENT						EDU			1	030	030	03	1	4.0	10	1	10	-1.68067226890756	0								3	Richneck, Virginia, United States	US	USVA	VA159	37.9751	-76.6602	1473182	3	Richneck, Virginia, United States	US	USVA	VA159	37.9751	-76.6602	1473182	20230126021500	https://www.wdrb.com/newport-news-superintendent-of-schools-george-parker/image_716900a2-935a-11ed-bd67-d344780c85d1.html
1081889533	20230126	202301	2023	2023.0712											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	4.55341506129598	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230126021500	https://siskiyou.sou.edu/2023/01/25/sous-club-fair-offers-something-for-everyone/
1081889534	20230126	202301	2023	2023.0712											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	4	1	4	-3.75757575757575	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230126021500	https://bearingarms.com/tomknighton/2023/01/25/school-shootings-5-n66571
1081889535	20230126	202301	2023	2023.0712											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	5	1	5	-3.75757575757575	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230126021500	https://bearingarms.com/tomknighton/2023/01/25/school-shootings-5-n66571
1081889536	20230126	202301	2023	2023.0712											EDU	COLLEGE						EDU			1	071	071	07	2	7.4	6	1	6	1.89825360668185	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230126021500	http://www.timberjay.com/stories/bois-forte-gathers-for-state-of-the-band-celebration,19843
1081889537	20230126	202301	2023	2023.0712											EDU	STUDENT						EDU			1	090	090	09	2	-2.0	10	1	10	-1.68067226890756	0								3	Richneck, Virginia, United States	US	USVA	VA159	37.9751	-76.6602	1473182	3	Richneck, Virginia, United States	US	USVA	VA159	37.9751	-76.6602	1473182	20230126021500	https://www.wdrb.com/newport-news-superintendent-of-schools-george-parker/image_716900a2-935a-11ed-bd67-d344780c85d1.html
1081889538	20230126	202301	2023	2023.0712											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	-0.89887640449438	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230126021500	http://www.msn.com/en-us/entertainment/entertainment-celebrity/royal-family-might-make-temporary-reconciliation-with-prince-harry-for-king-charles-important-coronation-expert/ar-AA16JYni
1081889539	20230126	202301	2023	2023.0712											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	1.44665461121157	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230126021500	https://www.romfordrecorder.co.uk/news/national/23276871.credit-card-detecting-technology-used-ongoing-search-actor-julian-sands/
1081889540	20230126	202301	2023	2023.0712											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	1.44665461121157	0								1	United Kingdom	UK	UK		54	-4	UK	2	California, United States	US	USCA		36.17	-119.746	CA	20230126021500	https://www.romfordrecorder.co.uk/news/national/23276871.credit-card-detecting-technology-used-ongoing-search-actor-julian-sands/
1081889541	20230126	202301	2023	2023.0712											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-1.1520737327189	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230126021500	https://dailycaller.com/2023/01/25/nick-clegg-donald-trump-facebook-instagram-reinstatement/
1081889542	20230126	202301	2023	2023.0712											GOV	ATTORNEY GENERAL						GOV			0	030	030	03	1	4.0	5	1	5	-0.75901328273244	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20230126021500	https://www.boothbayregister.com/article/waldoboro-lawmaker-under-investigation-allegedly-forging-signatures/170034
1081889543	20230126	202301	2023	2023.0712											GOV	PRINCE						GOV			0	040	040	04	1	1.0	6	1	6	-0.89887640449438	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230126021500	http://www.msn.com/en-us/entertainment/entertainment-celebrity/royal-family-might-make-temporary-reconciliation-with-prince-harry-for-king-charles-important-coronation-expert/ar-AA16JYni
1081889544	20230126	202301	2023	2023.0712											GOV	MINISTRY						GOV			0	040	040	04	1	1.0	10	1	10	0	0								4	Fort Hamilton, Pembroke, Bermuda	BD	BD05	5938	32.2947	-64.7775	54307	4	Fort Hamilton, Pembroke, Bermuda	BD	BD05	5938	32.2947	-64.7775	54307	20230126021500	https://www.royalgazette.com/environment/news/article/20230125/roban-corporation-had-access-to-city-plan-before-release/
1081889545	20230126	202301	2023	2023.0712											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	8	1	4	4.375	0								4	Hongyu, Fujian, China	CH	CH07	13005	25.8919	119.355	444935	4	Hongyu, Fujian, China	CH	CH07	13005	25.8919	119.355	444935	20230126021500	http://en.people.cn/n3/2023/0126/c90000-10199617.html
